dns.id	ip.src	ip.dst	frame.time_epoch	dns.qry.type	dns.qry.name.len	dns.qry.name	frame.len	dns.resp.ttl	dns.cname	dns.a	dns.aaaa	dns.txt
"0x0000111b"	"187.124.15.148"	"187.124.15.221"	"1505818671.931179000"	"1"	"14"	"ns6.oleane.net"	"94"	"2248"		"194.2.0.6"		
"0x0000b880"	"187.124.15.148"	"187.124.15.221"	"1505818671.931456000"	"1"	"14"	"ns7.oleane.net"	"94"	"14019"		"194.2.0.7"		
"0x0000fcd3"	"203.219.233.150"	"187.124.15.148"	"1505818671.965729000"	"16"	"219"	"3.1o19sr00no7n9064p351q86qr8pqop603877q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3ppor76340061q30o3ps19s9rrq8.p9114on028spsp005o3p802opn9n.3569po59pnnsr3oqo74s1o895opo4s5n085r7p5q.i.06.s.sophosxl.net"	"283"					
"0x00000d6a"	"187.124.15.148"	"187.124.53.184"	"1505818671.965923000"	"16"	"219"	"3.1o19sr00no7n9064p351q86qr8pqop603877q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3ppor76340061q30o3ps19s9rrq8.p9114on028spsp005o3p802opn9n.3569po59pnnsr3oqo74s1o895opo4s5n085r7p5q.i.06.s.sophosxl.net"	"283"					
"0x0000d757"	"187.124.15.148"	"187.124.21.189"	"1505818672.068548000"	"6"	"21"	"sphy-16-05.winad.priv"	"139"	"300"				
"0x00008b80"	"187.124.15.148"	"187.124.21.189"	"1505818672.074093000"	"1"	"17"	"dc1tmp.winad.priv"	"97"	"2341"		"138.48.4.32"		
"0x0000b6d5"	"187.124.15.148"	"187.124.21.189"	"1505818672.074778000"	"28"	"17"	"dc1tmp.winad.priv"	"128"	"1523"				
"0x0000f022"	"207.124.27.243"	"187.124.15.148"	"1505818672.089198000"	"16"	"217"	"3.1o19sr00nn3pr00qp3768655r85rpn13n377q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3pp9r868420r0o3ns19213s3818o.r2117p962rppns005o7o8124p7.s4poqno81o1s344sp1s67s76709429471q25958p.i.06.s.sophosxl.net"	"281"					
"0x00005815"	"187.124.15.148"	"187.124.53.184"	"1505818672.089309000"	"16"	"217"	"3.1o19sr00nn3pr00qp3768655r85rpn13n377q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3pp9r868420r0o3ns19213s3818o.r2117p962rppns005o7o8124p7.s4poqno81o1s344sp1s67s76709429471q25958p.i.06.s.sophosxl.net"	"281"					
"0x000037b9"	"207.222.232.214"	"187.124.15.148"	"1505818672.099065000"	"16"	"215"	"3.1o19sr00n5pq0s95p374s7q0r88ss90ns377q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppsrr7451040n70on990s9pq2n0.r2264n9021sop664755ro204.6qr104489q04n8p95sqr51ss7q76186527r06743.i.08.s.sophosxl.net"	"279"					
"0x00006755"	"187.124.15.148"	"187.124.187.212"	"1505818672.099254000"	"16"	"215"	"3.1o19sr00n5pq0s95p374s7q0r88ss90ns377q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppsrr7451040n70on990s9pq2n0.r2264n9021sop664755ro204.6qr104489q04n8p95sqr51ss7q76186527r06743.i.08.s.sophosxl.net"	"279"					
"0x0000a4fb"	"187.124.15.148"	"187.124.45.122"	"1505818672.101998000"	"1"	"14"	"beacon.mhtr.be"	"142"	"550,550,550,550"		"46.101.107.227,188.226.128.206,46.101.107.238,188.226.198.242"		
"0x00004c2c"	"187.124.15.148"	"187.124.45.122"	"1505818672.103124000"	"28"	"14"	"beacon.mhtr.be"	"138"	"1420"				
"0x000028aa"	"187.124.15.148"	"187.124.45.122"	"1505818672.104909000"	"1"	"14"	"beacon.mhtr.be"	"142"	"550,550,550,550"		"46.101.107.227,188.226.128.206,46.101.107.238,188.226.198.242"		
"0x0000a8a3"	"187.124.15.148"	"187.124.53.255"	"1505818672.231776000"	"1"	"18"	"static.adserver.pm"	"252"	"48,60,60,60,60,60,60,60,60"	"d19cjy6d4454a.cloudfront.net"	"54.192.129.224,54.192.129.118,54.192.129.219,54.192.129.105,54.192.129.239,54.192.129.241,54.192.129.82,54.192.129.236"		
"0x00002b79"	"207.126.93.146"	"187.124.15.148"	"1505818672.237811000"	"16"	"223"	"3.1o19sr00nn3os2r0p36269pqr87s2nn39677q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp1s47p5s29062poo880ps7o3n1.sr1035op29so9r732s75n91r6n3736pq.6o1n38719rrr35667oonq43p028q6q5o55135rrn.i.03.s.sophosxl.net"	"287"					
"0x00005f0f"	"187.124.15.148"	"187.124.55.186"	"1505818672.237930000"	"16"	"223"	"3.1o19sr00nn3os2r0p36269pqr87s2nn39677q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp1s47p5s29062poo880ps7o3n1.sr1035op29so9r732s75n91r6n3736pq.6o1n38719rrr35667oonq43p028q6q5o55135rrn.i.03.s.sophosxl.net"	"287"					
"0x0000a739"	"187.124.15.148"	"187.124.251.249"	"1505818672.263690000"	"1"	"20"	"kadikoypaintball.com"	"116"	"80,80"		"104.24.105.228,104.24.104.228"		
"0x000040b9"	"187.124.15.148"	"187.124.25.119"	"1505818672.266085000"	"28"	"19"	"l-0002.l-msedge.net"	"143"	"98"				
"0x00007dc1"	"207.222.88.153"	"187.124.15.148"	"1505818672.314802000"	"16"	"221"	"3.1o19sr00n5pq0s94p3741oq0r86s1qroq377q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp5s07855040q3po38444r5r5n1.9n3n4o971rsnpp6p3s55n343r1no0n.9rrq3n33rs75300p5o533r3s7o21n9s3628670r9.i.08.s.sophosxl.net"	"285"					
"0x0000170f"	"187.124.15.148"	"187.124.187.212"	"1505818672.314943000"	"16"	"221"	"3.1o19sr00n5pq0s94p3741oq0r86s1qroq377q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp5s07855040q3po38444r5r5n1.9n3n4o971rsnpp6p3s55n343r1no0n.9rrq3n33rs75300p5o533r3s7o21n9s3628670r9.i.08.s.sophosxl.net"	"285"					
"0x0000f38e"	"79.117.119.180"	"187.124.15.148"	"1505818672.319848000"	"1"	"22"	"e9483.a.akamaiedge.net"	"102"	"20"		"23.56.186.191"		
"0x00003bae"	"245.175.202.180"	"187.124.15.148"	"1505818672.324931000"	"1"	"24"	"str-dallas5-8.addlive.io"	"244"	"300,172800,172800,172800,172800"		"104.193.184.9"		
"0x000020e9"	"187.124.15.148"	"187.124.229.154"	"1505818672.325031000"	"1"	"24"	"str-dallas5-8.addlive.io"	"104"	"300"		"104.193.184.9"		
"0x00008974"	"241.158.47.213"	"187.124.15.148"	"1505818672.326851000"	"28"	"22"	"e9483.a.akamaiedge.net"	"147"	"1000"				
"0x00009155"	"207.126.93.146"	"187.124.15.148"	"1505818672.327089000"	"16"	"227"	"3.1o19sr00nn3os2r6p374p3pqr8os5120sq77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrsqs47p5s29062po68202rps8o0.n810579657q0po646n4so324rqnq8nnqo214.r4573r8nnr5p58642o8nq96347nrq1r97742p511.i.03.s.sophosxl.net"	"291"					
"0x00007351"	"187.124.15.148"	"187.124.55.186"	"1505818672.327177000"	"16"	"227"	"3.1o19sr00nn3os2r6p374p3pqr8os5120sq77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrsqs47p5s29062po68202rps8o0.n810579657q0po646n4so324rqnq8nnqo214.r4573r8nnr5p58642o8nq96347nrq1r97742p511.i.03.s.sophosxl.net"	"291"					
"0x00007d73"	"187.124.15.148"	"187.124.11.183"	"1505818672.333819000"	"1"	"22"	"www.backtonormandy.org"	"118"	"29,29"		"104.27.143.229,104.27.142.229"		
"0x00002ad3"	"187.124.15.148"	"187.124.11.183"	"1505818672.334270000"	"28"	"22"	"www.backtonormandy.org"	"142"	"29,29"			"2400:cb00:2048:1::681b:8ee5,2400:cb00:2048:1::681b:8fe5"	
"0x00003ce4"	"187.124.15.148"	"187.124.11.183"	"1505818672.335144000"	"1"	"22"	"www.backtonormandy.org"	"118"	"29,29"		"104.27.143.229,104.27.142.229"		
"0x000035a6"	"187.124.15.148"	"187.124.11.183"	"1505818672.335538000"	"28"	"22"	"www.backtonormandy.org"	"142"	"29,29"			"2400:cb00:2048:1::681b:8ee5,2400:cb00:2048:1::681b:8fe5"	
"0x0000f453"	"187.124.15.148"	"187.124.15.221"	"1505818672.368255000"	"16"	"35"	"_adsp._domainkey.canal-academie.net"	"219"	"42818,10418"	"canal-academie.net"			"v=spf1 mx ip4:213.186.35.116 ip4:91.121.219.8 ip4:212.129.45.18 ip4:212.129.39.181 a ptr ~all"
"0x00006be8"	"187.124.15.148"	"187.124.21.244"	"1505818672.414358000"	"1"	"23"	"e13136.g.akamaiedge.net"	"103"	"12"		"92.122.202.152"		
"0x00009751"	"187.124.15.148"	"187.124.63.255"	"1505818672.430097000"	"33"	"34"	"_ldap._tcp.Namur._sites.winad.priv"	"172"	"570,570"				
"0x00004720"	"205.103.236.145"	"187.124.15.148"	"1505818672.430245000"	"1"	"18"	"media.gerbeaud.net"	"122"	"10800"	"d3h92xc2e85rnn.cloudfront.net"			
"0x000069f3"	"187.124.15.148"	"187.124.13.144"	"1505818672.435953000"	"1"	"20"	"CAUcw24g7.winad.priv"	"116"	"60,60"		"138.48.5.128,138.48.5.126"		
"0x0000b987"	"245.148.69.243"	"187.124.15.148"	"1505818672.437378000"	"1"	"16"	"app.gettally.com"	"149"	"30"	"mesos-star-prod-com-1502618724.us-east-1.elb.amazonaws.com"			
"0x00000c16"	"245.175.198.126"	"187.124.15.148"	"1505818672.442488000"	"1"	"13"	"wscname05.com"	"246"	"60,60,172800,172800,172800,172800"		"54.228.206.37,54.195.250.35"		
"0x00006961"	"187.124.15.148"	"187.124.21.252"	"1505818672.442633000"	"1"	"22"	"www.ideemanagement.com"	"142"	"1177,60,60"	"wscname05.com"	"54.228.206.37,54.195.250.35"		
"0x00003d18"	"187.124.15.148"	"187.124.59.155"	"1505818672.445300000"	"1"	"16"	"app.gettally.com"	"245"	"30,60,60,60,60,60,60"	"mesos-star-prod-com-1502618724.us-east-1.elb.amazonaws.com"	"52.6.57.212,54.210.152.104,54.165.161.139,52.206.214.108,34.206.127.224,34.234.13.84"		
"0x00006f38"	"187.124.15.148"	"187.124.125.182"	"1505818672.449192000"	"1"	"18"	"media.gerbeaud.net"	"250"	"10800,60,60,60,60,60,60,60,60"	"d3h92xc2e85rnn.cloudfront.net"	"54.240.184.148,54.240.184.241,54.240.184.121,54.240.184.74,54.240.184.45,54.240.184.78,54.240.184.43,54.240.184.79"		
"0x0000cec5"	"245.175.202.179"	"187.124.15.148"	"1505818672.450128000"	"1"	"13"	"wscname05.com"	"246"	"60,60,172800,172800,172800,172800"		"54.228.206.37,54.195.250.35"		
"0x0000d15f"	"187.124.15.148"	"187.124.21.252"	"1505818672.450253000"	"1"	"13"	"wscname05.com"	"109"	"60,60"		"54.228.206.37,54.195.250.35"		
"0x0000cb31"	"207.124.27.243"	"187.124.15.148"	"1505818672.451520000"	"16"	"241"	"3.1o19sr00no977002p374n7pqr873051n0r77q7s9so7s45n9r6o9o08oo4n1732.4pqp1r741p635393648s20q0s0s3sq1popn98sqr0744n0r1o32rpq344r4s1n8.n8185n9n6540np10373pp76q83961oqrr79q7rpns970o9576p.56383739n580o5sns047691rprrr1r710654qnq6.i.03.s.sophosxl.net"	"305"					
"0x000052a1"	"187.124.15.148"	"187.124.11.183"	"1505818672.451624000"	"16"	"241"	"3.1o19sr00no977002p374n7pqr873051n0r77q7s9so7s45n9r6o9o08oo4n1732.4pqp1r741p635393648s20q0s0s3sq1popn98sqr0744n0r1o32rpq344r4s1n8.n8185n9n6540np10373pp76q83961oqrr79q7rpns970o9576p.56383739n580o5sns047691rprrr1r710654qnq6.i.03.s.sophosxl.net"	"305"					
"0x0000b1d9"	"187.124.15.148"	"187.124.59.155"	"1505818672.452129000"	"28"	"16"	"app.gettally.com"	"231"	"30,60"	"mesos-star-prod-com-1502618724.us-east-1.elb.amazonaws.com"			
"0x0000da5b"	"207.190.89.180"	"187.124.15.148"	"1505818672.456234000"	"16"	"225"	"3.1o19sr00nn3os2r0p375qopqr8622p7r4077q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp3s47p5s291q3oor932qq5q4rn.r30q4nr902sopo3128488r03s0378n116r.qs61q3no28692q9nn99pnp49rq1n52529q3os192.i.03.s.sophosxl.net"	"289"					
"0x00002965"	"187.124.15.148"	"187.124.55.186"	"1505818672.456335000"	"16"	"225"	"3.1o19sr00nn3os2r0p375qopqr8622p7r4077q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp3s47p5s291q3oor932qq5q4rn.r30q4nr902sopo3128488r03s0378n116r.qs61q3no28692q9nn99pnp49rq1n52529q3os192.i.03.s.sophosxl.net"	"289"					
"0x0000c51c"	"207.222.140.147"	"187.124.15.148"	"1505818672.491661000"	"16"	"227"	"3.1o19sr00n5pq0s94p374qoq0r85865o63577q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp3s073461q0n3nop8q05r3s6rn.r30q4nrs02sopo533r5sno09rnon4q2692s4.rso645820926sr52q6q2q94pn16q363n7p62p89o.i.08.s.sophosxl.net"	"291"					
"0x00006b85"	"187.124.15.148"	"187.124.187.212"	"1505818672.491766000"	"16"	"227"	"3.1o19sr00n5pq0s94p374qoq0r85865o63577q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp3s073461q0n3nop8q05r3s6rn.r30q4nrs02sopo533r5sno09rnon4q2692s4.rso645820926sr52q6q2q94pn16q363n7p62p89o.i.08.s.sophosxl.net"	"291"					
"0x0000286b"	"187.124.15.148"	"187.124.13.146"	"1505818672.502087000"	"12"	"25"	"15.12.17.172.in-addr.arpa"	"151"	"10800"				
"0x0000b427"	"187.124.15.148"	"187.124.15.222"	"1505818672.546526000"	"12"	"26"	"22.217.96.185.in-addr.arpa"	"121"	"32415"				
"0x00003596"	"207.126.93.146"	"187.124.15.148"	"1505818672.551429000"	"16"	"225"	"3.1o19sr00n0r414o2p37481pqr8p33470ns77q7s9so7s45n9r6snqp2r14740s2.0n0p5r741p635393648s247p01n84noqq0oq6s5q3744o040p27s1q244o1o389.rs165q9p3rs0p9744o3pp76q82qr3105o3.po736p1921s1rposo481594q2po6rn4r902r0470.i.00.s.sophosxl.net"	"407"	"300,300,300"				"x c"
"0x00001b3f"	"187.124.15.148"	"187.124.11.159"	"1505818672.551629000"	"16"	"225"	"3.1o19sr00n0r414o2p37481pqr8p33470ns77q7s9so7s45n9r6snqp2r14740s2.0n0p5r741p635393648s247p01n84noqq0oq6s5q3744o040p27s1q244o1o389.rs165q9p3rs0p9744o3pp76q82qr3105o3.po736p1921s1rposo481594q2po6rn4r902r0470.i.00.s.sophosxl.net"	"305"	"300"				"x c"
"0x000060a6"	"187.124.15.148"	"187.124.15.222"	"1505818672.553424000"	"1"	"17"	"mail.levita.cloud"	"97"	"136"		"185.96.217.22"		
"0x0000f73c"	"187.124.15.148"	"187.124.53.187"	"1505818672.583311000"	"33"	"44"	"_ldap._tcp.Namur._sites.dc._msdcs.winad.priv"	"182"	"562,562"				
"0x0000e919"	"187.124.15.148"	"187.124.61.156"	"1505818672.605789000"	"1"	"13"	"discordapp.io"	"93"	"274"		"127.0.0.1"		
"0x0000cbe3"	"187.124.15.148"	"187.124.61.156"	"1505818672.606421000"	"28"	"13"	"discordapp.io"	"139"	"252"				
"0x000056d0"	"187.124.15.148"	"187.124.61.156"	"1505818672.607657000"	"1"	"13"	"discordapp.io"	"93"	"274"		"127.0.0.1"		
"0x00004293"	"21.165.184.152"	"187.124.15.148"	"1505818672.607827000"	"1"	"28"	"iosapps.itunes.g.aaplimg.com"	"124"	"15,15"		"17.253.53.207,17.253.53.209"		
"0x0000428a"	"187.124.15.148"	"187.124.15.222"	"1505818672.626367000"	"28"	"27"	"museodiocesanotridentino.it"	"150"	"137"				
"0x00008de2"	"187.124.15.148"	"187.124.15.222"	"1505818672.626554000"	"1"	"27"	"museodiocesanotridentino.it"	"107"	"137"		"185.96.217.137"		
"0x000004d2"	"187.124.15.148"	"187.124.41.244"	"1505818672.684529000"	"1"	"18"	"a.root-servers.net"	"98"	"83980"		"198.41.0.4"		
"0x0000ede8"	"243.212.138.155"	"187.124.15.148"	"1505818672.684633000"	"16"	"219"	"3.1o19sr00n5pq0s94p374s1q0r80p9qn41177q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppos0774r090n2pnpps0ss8s8q8.p9114on028spp3643258r90ss6o7.43q0oq36s47544qr00pr587o6n62665522o5161q.i.08.s.sophosxl.net"	"283"					
"0x00000a24"	"187.124.15.148"	"187.124.187.212"	"1505818672.684738000"	"16"	"219"	"3.1o19sr00n5pq0s94p374s1q0r80p9qn41177q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppos0774r090n2pnpps0ss8s8q8.p9114on028spp3643258r90ss6o7.43q0oq36s47544qr00pr587o6n62665522o5161q.i.08.s.sophosxl.net"	"283"					
"0x000004d2"	"187.124.15.148"	"187.124.213.191"	"1505818672.727813000"	"1"	"18"	"a.root-servers.net"	"98"	"83980"		"198.41.0.4"		
"0x00009584"	"187.124.15.148"	"187.124.25.209"	"1505818672.749293000"	"1"	"10"	"dvsm.local"	"149"	"2676"				
"0x00004602"	"187.124.15.148"	"187.124.251.249"	"1505818672.807817000"	"1"	"20"	"kadikoypaintball.com"	"116"	"80,80"		"104.24.105.228,104.24.104.228"		
"0x0000b216"	"203.219.233.150"	"187.124.15.148"	"1505818672.829876000"	"16"	"249"	"3.1o19sr00nn3npn98p374oqpqr838869n9877q7s9so7s45n9r648rq363s32rp2.0s4p1r741p635393648s20q0s0s3sq1popn98s5s17r40041p2non9347r3s4n9.s607408524sopn7273r3p47p8pqr6344r7q50650s970o9576p7r980sno.58s04oq8p1r5320qp654725s6npp49soop1ns04n.i.00.s.sophosxl.net"	"313"					
"0x00005584"	"187.124.15.148"	"187.124.53.251"	"1505818672.829994000"	"16"	"249"	"3.1o19sr00nn3npn98p374oqpqr838869n9877q7s9so7s45n9r648rq363s32rp2.0s4p1r741p635393648s20q0s0s3sq1popn98s5s17r40041p2non9347r3s4n9.s607408524sopn7273r3p47p8pqr6344r7q50650s970o9576p7r980sno.58s04oq8p1r5320qp654725s6npp49soop1ns04n.i.00.s.sophosxl.net"	"313"					
"0x000018cd"	"187.124.15.148"	"245.102.186.184"	"1505818672.839474000"	"251"	"20"	"living-light-2014.be"	"170"	"86400"				
"0x0000e19c"	"187.124.15.148"	"187.124.53.187"	"1505818672.849066000"	"1"	"17"	"DC2TMP.winad.priv"	"97"	"1471"		"138.48.4.11"		
"0x00004fc7"	"243.212.138.155"	"187.124.15.148"	"1505818672.932279000"	"16"	"223"	"3.1o19sr00n5pq0s94p37415q0r85p6p3or377q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp7s06o4r030q31n78419nrs8op.r369609729pppn633758nr09nqop162q.ps4ssn21s5n2915o3p9r7746630o945sq3771n6q.i.08.s.sophosxl.net"	"287"					
"0x00004574"	"187.124.15.148"	"187.124.187.212"	"1505818672.932393000"	"16"	"223"	"3.1o19sr00n5pq0s94p37415q0r85p6p3or377q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp7s06o4r030q31n78419nrs8op.r369609729pppn633758nr09nqop162q.ps4ssn21s5n2915o3p9r7746630o945sq3771n6q.i.08.s.sophosxl.net"	"287"					
"0x00000a48"	"187.124.15.148"	"187.124.53.255"	"1505818672.935873000"	"1"	"26"	"ocsp.sca1b.amazontrust.com"	"218"	"35,35,35,35,35,35,35,35"		"54.240.184.27,54.240.184.125,54.240.184.75,54.240.184.61,54.240.184.57,54.240.184.8,54.240.184.217,54.240.184.90"		
"0x000019f1"	"187.124.15.148"	"187.124.53.255"	"1505818672.938131000"	"1"	"26"	"ocsp.sca1b.amazontrust.com"	"218"	"35,35,35,35,35,35,35,35"		"54.240.184.27,54.240.184.125,54.240.184.75,54.240.184.61,54.240.184.57,54.240.184.8,54.240.184.217,54.240.184.90"		
"0x000023bd"	"245.175.202.249"	"187.124.15.148"	"1505818672.977740000"	"1"	"36"	"p56-keyvalueservice.fe.apple-dns.net"	"365"	"60,60,60,60,60,60,60,60,172800,172800,172800,172800"		"17.248.148.9,17.248.148.78,17.248.148.110,17.248.148.75,17.248.148.73,17.248.148.74,17.248.148.109,17.248.148.72"		
"0x000004d2"	"187.124.15.148"	"187.124.217.214"	"1505818673.037067000"	"1"	"18"	"a.root-servers.net"	"98"	"83979"		"198.41.0.4"		
"0x0000cb63"	"207.222.232.214"	"187.124.15.148"	"1505818673.166392000"	"16"	"217"	"3.1o19sr00n5pq0s94p37475q0r82800ppn477q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp9s06s5r010n2qs18412r5818o.r2117p962rs3po693s12n518rn.5r2ppss973332p5879rn57oo3698p78np12qq473.i.08.s.sophosxl.net"	"281"					
"0x00004c6c"	"187.124.15.148"	"187.124.187.212"	"1505818673.166645000"	"16"	"217"	"3.1o19sr00n5pq0s94p37475q0r82800ppn477q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp9s06s5r010n2qs18412r5818o.r2117p962rs3po693s12n518rn.5r2ppss973332p5879rn57oo3698p78np12qq473.i.08.s.sophosxl.net"	"281"					
"0x000086eb"	"187.124.15.148"	"187.124.229.178"	"1505818673.214177000"	"1"	"19"	"app-measurement.com"	"99"	"238"		"216.58.201.46"		
"0x000060a4"	"187.124.15.148"	"187.124.15.222"	"1505818673.225696000"	"1"	"45"	"fundp.ac.be.dob.sibl.support-intelligence.net"	"176"	"2032"				
"0x000060af"	"187.124.15.148"	"187.124.15.222"	"1505818673.227271000"	"1"	"50"	"facebookmail.com.dob.sibl.support-intelligence.net"	"181"	"3586"				
"0x00008540"	"187.124.15.148"	"187.124.15.222"	"1505818673.228632000"	"1"	"43"	"fbcdn.net.dob.sibl.support-intelligence.net"	"174"	"2718"				
"0x000004d2"	"187.124.15.148"	"187.124.181.156"	"1505818673.237152000"	"1"	"18"	"a.root-servers.net"	"98"	"83979"		"198.41.0.4"		
"0x000034b3"	"83.230.231.219"	"187.124.15.148"	"1505818673.239285000"	"1"	"31"	"148.232.171.69.psbl.surriel.com"	"144"	"600"				
"0x00003d33"	"187.124.15.148"	"187.124.15.222"	"1505818673.239408000"	"1"	"31"	"148.232.171.69.psbl.surriel.com"	"144"	"600"				
"0x0000f7d0"	"187.124.15.148"	"187.124.89.155"	"1505818673.247463000"	"1"	"17"	"BCMLS2.glpals.com"	"500"	"518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000"		"198.41.0.4,192.228.79.201,192.33.4.12,199.7.91.13,192.203.230.10,192.5.5.241,192.112.36.4,128.63.2.53,192.36.148.17,192.58.128.30,193.0.14.129,199.7.83.42,202.12.27.33"		
"0x0000a784"	"203.236.56.179"	"187.124.15.148"	"1505818673.249157000"	"1"	"39"	"148.232.171.69.bl.score.senderscore.com"	"165"	"86400"				
"0x0000c008"	"187.124.15.148"	"187.124.15.222"	"1505818673.249309000"	"1"	"39"	"148.232.171.69.bl.score.senderscore.com"	"165"	"3600"				
"0x0000d6fd"	"9.101.201.210"	"187.124.15.148"	"1505818673.250090000"	"1"	"24"	"nsw01-aws-use1.rpdns.net"	"104"	"600"		"184.73.9.55"		
"0x0000cbbb"	"203.163.152.243"	"187.124.15.148"	"1505818673.254282000"	"16"	"37"	"148.232.171.69.sa-accredit.habeas.com"	"101"					
"0x0000bb90"	"187.124.15.148"	"187.124.15.222"	"1505818673.254426000"	"16"	"37"	"148.232.171.69.sa-accredit.habeas.com"	"101"					
"0x0000c088"	"187.124.15.148"	"187.124.251.249"	"1505818673.273070000"	"1"	"20"	"kadikoypaintball.com"	"116"	"79,79"		"104.24.105.228,104.24.104.228"		
"0x0000b1eb"	"187.124.15.148"	"187.124.251.249"	"1505818673.273168000"	"28"	"20"	"kadikoypaintball.com"	"140"	"81,81"			"2400:cb00:2048:1::6818:68e4,2400:cb00:2048:1::6818:69e4"	
"0x00003a36"	"207.124.27.243"	"187.124.15.148"	"1505818673.304808000"	"16"	"243"	"3.1o19sr00nn3os2r0p37581pqr8770n6n2p77q7s9so7s45n9r695n0qr927o8s2.n5qp6r741p635393648s2345nn60qnpoop45psss47p5s291q3oor9335r1sso7.o45o4n8o28o770035o31p76q83qr2o3p7q9q7rpns970oq576p7s.n4rq4os8sp71q5pn9885886956p8397p4o3q5247.i.03.s.sophosxl.net"	"307"					
"0x000076ec"	"187.124.15.148"	"187.124.55.186"	"1505818673.304935000"	"16"	"243"	"3.1o19sr00nn3os2r0p37581pqr8770n6n2p77q7s9so7s45n9r695n0qr927o8s2.n5qp6r741p635393648s2345nn60qnpoop45psss47p5s291q3oor9335r1sso7.o45o4n8o28o770035o31p76q83qr2o3p7q9q7rpns970oq576p7s.n4rq4os8sp71q5pn9885886956p8397p4o3q5247.i.03.s.sophosxl.net"	"307"					
"0x00002438"	"145.223.75.114"	"187.124.15.148"	"1505818673.315863000"	"1"	"29"	"148.232.171.69.iadb.isipp.com"	"140"	"7200"				
"0x000063d0"	"187.124.15.148"	"187.124.15.222"	"1505818673.315988000"	"1"	"29"	"148.232.171.69.iadb.isipp.com"	"140"	"3600"				
"0x00005e82"	"207.124.27.243"	"187.124.15.148"	"1505818673.325406000"	"16"	"217"	"3.1o19sr00no95638pp3334955r89s25q64o77q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3pp9rr7q44021q3os18506rp818o.r2117p962rs1pp722203n032p6.14051qr0421o47nn2sp067p13nq87n8q63qr021p.i.06.s.sophosxl.net"	"281"					
"0x0000441d"	"187.124.15.148"	"187.124.53.184"	"1505818673.325515000"	"16"	"217"	"3.1o19sr00no95638pp3334955r89s25q64o77q7s9so7s45n9r623ooo9312q2p2.o5sp8r741p635393648s2q125s12qrn970o3pp9rr7q44021q3os18506rp818o.r2117p962rs1pp722203n032p6.14051qr0421o47nn2sp067p13nq87n8q63qr021p.i.06.s.sophosxl.net"	"281"					
"0x00003ec1"	"187.124.15.148"	"187.124.85.153"	"1505818673.334990000"	"1"	"39"	"h-slp.mnc010.mcc206.pub.3gppnetwork.org"	"181"	"1234"				
"0x0000476f"	"95.221.249.150"	"187.124.15.148"	"1505818673.337247000"	"16"	"42"	"148.232.171.69.sa-trusted.bondedsender.org"	"106"					
"0x0000221f"	"187.124.15.148"	"187.124.15.222"	"1505818673.337350000"	"16"	"42"	"148.232.171.69.sa-trusted.bondedsender.org"	"106"					
"0x00003ec1"	"187.124.15.148"	"187.124.85.153"	"1505818673.342892000"	"1"	"39"	"h-slp.mnc010.mcc206.pub.3gppnetwork.org"	"181"	"1234"				
